128166385505515284,hm,0,Write,3221323776,4096,867
128166385505515294,hm,0,Write,3285921792,4096,858
128166385505670768,hm,0,Write,3227648000,4096,1633
128166385505670874,hm,0,Write,3229863936,8192,1526
128166385505671245,hm,0,Write,3227922432,4096,1155
128166385505671466,hm,0,Write,3232870400,4096,934
128166385505671466,hm,0,Write,3224842240,4096,935
128166385505671498,hm,0,Write,3224903680,4096,902
128166385505671508,hm,0,Write,3227525120,4096,892
128166385505671514,hm,0,Write,3260215296,4096,886
128166385505671535,hm,0,Write,3224940544,4096,865
128166385505671545,hm,0,Write,3224870912,4096,856
128166385515514025,hm,0,Write,9102016512,4096,2063
128166385525514053,hm,0,Write,13523419136,2560,1970
128166385535513934,hm,0,Write,1351806976,4096,2026
128166385545513201,hm,0,Write,1564618752,4096,2694
128166385545513829,hm,0,Write,1024102400,4096,2067
128166385545514529,hm,0,Write,1511247872,4096,1367
128166385545514872,hm,0,Write,1518841856,4096,1023
128166385545514919,hm,0,Write,1336467456,4096,976
128166385551450082,hm,0,Write,3163271168,36864,3276
128166385551452410,hm,0,Write,3154137088,4096,947
128166385551452510,hm,0,Write,3154128896,4096,848
128166385585513651,hm,0,Write,6263291904,1536,1988
128166385601450953,hm,0,Write,1612193792,4096,2085
128166385615669663,hm,0,Write,8477761536,4096,2033
128166385625669111,hm,0,Write,3163308032,12288,2521
128166385625670671,hm,0,Write,3154132992,4096,962
128166385625670743,hm,0,Write,6334689280,4096,889
128166385645669325,hm,0,Write,8477761536,8192,2180
128166385651449417,hm,0,Write,3163320320,36864,3300
128166385651451791,hm,0,Write,3154137088,4096,927
128166385651451877,hm,0,Write,3154124800,4096,840
128166385675669155,hm,0,Write,11812225024,4096,2157
128166385677960754,hm,0,Read,8316567552,4096,54293
128166385678013428,hm,0,Write,13575025152,4096,1620
128166385678014316,hm,0,Write,13574987776,512,732
128166385691450287,hm,0,Write,1609129984,8192,2175
128166385691450352,hm,0,Write,1417940992,1536,2109
128166385691450698,hm,0,Write,663928832,4096,1764
128166385691450726,hm,0,Write,1744355328,24576,1736
128166385691450727,hm,0,Write,1744355328,24576,1734
128166385691450730,hm,0,Write,1417940992,1536,1732
128166385691450904,hm,0,Write,6153113600,16384,1557
128166385691451060,hm,0,Write,3154137088,4096,1401
128166385691451067,hm,0,Write,663928832,4096,1395
128166385691451067,hm,0,Write,6153023488,16384,1394
128166385691451070,hm,0,Write,6153023488,16384,1392
128166385691451073,hm,0,Write,9186996224,8192,1388
128166385691451073,hm,0,Write,6153113600,16384,1389
128166385691451122,hm,0,Write,432615424,4096,1340
128166385691451171,hm,0,Write,1609162752,8192,1290
128166385691451226,hm,0,Write,3154132992,4096,1236
128166385691451298,hm,0,Write,9186996224,8192,1163
128166385691451390,hm,0,Write,1609162752,8192,1072
128166385691451400,hm,0,Write,1609129984,8192,1061
128166385691451403,hm,0,Write,6153089024,8192,1059
128166385691451403,hm,0,Write,6153089024,8192,1058
128166385691451407,hm,0,Write,1744388096,8192,1055
128166385691451414,hm,0,Write,1744388096,8192,1048
128166385691451418,hm,0,Write,1744412672,8192,1043
128166385691451422,hm,0,Write,1744412672,8192,1040
128166385691451447,hm,0,Write,432615424,4096,1015
128166385691451579,hm,0,Write,3154137088,4096,883
128166385691451602,hm,0,Write,3154132992,4096,859
128166385701448983,hm,0,Write,3163357184,40960,3415
128166385701451438,hm,0,Write,3154132992,4096,959
128166385701451550,hm,0,Write,3154128896,4096,847
128166385719354892,hm,0,Read,8477777920,32768,66141
128166385725668254,hm,0,Write,3260473344,20480,2738
128166385725669497,hm,0,Write,3262017536,4096,1496
128166385725669505,hm,0,Write,3251716096,4096,1488
128166385725669517,hm,0,Write,3262128128,16384,1475
128166385725669529,hm,0,Write,3241185280,4096,1463
128166385725669555,hm,0,Write,3244531712,4096,1437
128166385725669623,hm,0,Write,3261743104,4096,1370
128166385725669644,hm,0,Write,3229863936,8192,1349
128166385725669774,hm,0,Write,3251793920,4096,1218
128166385725669795,hm,0,Write,3262148608,4096,1198
128166385725669825,hm,0,Write,3236052992,4096,1168
128166385725669828,hm,0,Write,3244765184,4096,1164
128166385725669835,hm,0,Write,3247497216,4096,1157
128166385725669847,hm,0,Write,3262050304,8192,1146
128166385725669880,hm,0,Write,3236073472,4096,1112
128166385725669919,hm,0,Write,3261726720,4096,1073
128166385725670003,hm,0,Write,3227914240,4096,989
128166385725670004,hm,0,Write,3261509632,4096,988
128166385725670037,hm,0,Write,3224940544,4096,955
128166385725670068,hm,0,Write,3261386752,4096,924
128166385725670070,hm,0,Write,3261521920,4096,922
128166385725670079,hm,0,Write,3224465408,4096,914
128166385725670084,hm,0,Write,3262169088,4096,909
128166385725670093,hm,0,Write,3227648000,4096,899
128166385725670104,hm,0,Write,3261698048,4096,889
128166385725670108,hm,0,Write,3241988096,4096,884
128166385725670118,hm,0,Write,3261452288,4096,874
128166385725670129,hm,0,Write,3261435904,4096,864
128166385725670133,hm,0,Write,3261706240,4096,859
128166385727959458,hm,0,Read,5548068864,8192,55270
128166385735669122,hm,0,Write,251133952,4096,1806
128166385745669111,hm,0,Write,1455263744,4096,1754
128166385751448826,hm,0,Write,3163398144,36864,3251
128166385751451110,hm,0,Write,3154137088,4096,967
128166385751451219,hm,0,Write,3154124800,4096,858
128166385765668790,hm,0,Write,6263291904,3072,1947
128166385785668402,hm,0,Write,12603961344,4608,2206
128166385795666846,hm,0,Write,8477765632,36864,3699
128166385801449680,hm,0,Write,3227648000,4096,2078
128166385851448163,hm,0,Write,3163435008,36864,3274
128166385851450503,hm,0,Write,3154132992,4096,935
128166385851450598,hm,0,Write,3154128896,4096,839
128166385855355896,hm,0,Write,1023475712,512,1767
128166385855355922,hm,0,Write,200626176,16384,1740
128166385855356066,hm,0,Write,1042001920,1024,1597
128166385855356262,hm,0,Write,1024086016,1024,1400
128166385855356283,hm,0,Write,9380630528,16384,1379
128166385855356297,hm,0,Write,5976707072,16384,1365
128166385855356298,hm,0,Write,200626176,16384,1364
128166385855356311,hm,0,Write,1024091136,3072,1352
128166385855356408,hm,0,Write,3154132992,4096,1255
128166385855356474,hm,0,Write,3163471872,4096,1188
128166385855356481,hm,0,Write,1064435712,1024,1181
128166385855356507,hm,0,Write,1024087040,4096,1156
128166385855356582,hm,0,Write,1023476224,7680,1080
128166385855356718,hm,0,Write,1023475712,512,944
128166385855356762,hm,0,Write,1042002944,3072,900
128166385855356770,hm,0,Write,3154137088,4096,893
128166385855356771,hm,0,Write,3154137088,4096,892
128166385855356813,hm,0,Write,200626176,4096,850
128166385855356848,hm,0,Write,3154132992,4096,814
128166385865668064,hm,0,Write,6263291904,4096,2033
128166385885667800,hm,0,Write,8477798400,4096,2169
128166385893323997,hm,0,Write,17625088,1536,2173
128166385901449108,hm,0,Write,590073856,4096,2010
128166385951447390,hm,0,Write,3163475968,40960,3407
128166385951606108,hm,0,Write,3154137088,4096,938
128166385951606204,hm,0,Write,3154124800,4096,843
128166385965667101,hm,0,Write,8477798400,8192,2356
128166385991760837,hm,0,Write,331210752,8192,2203
128166385991761081,hm,0,Write,6142021632,16384,1959
128166385991761215,hm,0,Write,702128128,1536,1825
128166385991761287,hm,0,Write,6153277440,8192,1752
128166385991761292,hm,0,Write,702128128,1536,1748
128166385991761344,hm,0,Write,5514076160,16384,1696
128166385991761533,hm,0,Write,6153138176,16384,1506
128166385991761623,hm,0,Write,1316483072,4096,1417
128166385991761640,hm,0,Write,1316483072,4096,1400
128166385991761649,hm,0,Write,6153138176,16384,1390
128166385991761653,hm,0,Write,6142021632,16384,1387
128166385991761656,hm,0,Write,5514076160,16384,1384
128166385991761687,hm,0,Write,1159499776,8192,1352
128166385991761856,hm,0,Write,6153170944,8192,1184
128166385991761868,hm,0,Write,1159499776,8192,1171
128166385991761874,hm,0,Write,864067584,8192,1166
128166385991761887,hm,0,Write,5514043392,8192,1152
128166385991761898,hm,0,Write,3154132992,4096,1141
128166385991761926,hm,0,Write,6153220096,8192,1114
128166385991761966,hm,0,Write,6153220096,8192,1073
128166385991761983,hm,0,Write,5514043392,8192,1057
128166385991761984,hm,0,Write,864067584,8192,1056
128166385991761989,hm,0,Write,6153170944,8192,1051
128166385991762000,hm,0,Write,6153277440,8192,1039
128166385991762001,hm,0,Write,331210752,8192,1039
128166385991762014,hm,0,Write,571084800,4096,1026
128166385991762025,hm,0,Write,571084800,4096,1014
128166385991762048,hm,0,Write,3154137088,4096,991
128166385991762171,hm,0,Write,3154137088,4096,868
128166385991762179,hm,0,Write,3154132992,4096,860
128166385996604965,hm,0,Write,1023475712,512,1794
128166385996605025,hm,0,Write,1064435712,1024,1734
128166385996605286,hm,0,Write,1076269056,1024,1473
128166385996605308,hm,0,Write,1042001920,4096,1451
128166385996605313,hm,0,Write,200626176,16384,1445
128166385996605330,hm,0,Write,210767872,16384,1429
128166385996605342,hm,0,Write,200626176,16384,1417
128166385996605345,hm,0,Write,1024086016,1024,1413
128166385996605359,hm,0,Write,200953856,16384,1400
128166385996605369,hm,0,Write,211292160,16384,1390
128166385996605574,hm,0,Write,1024087040,4096,1184
128166385996605587,hm,0,Write,1068384256,1024,1172
128166385996605611,hm,0,Write,1068385280,3072,1147
128166385996605613,hm,0,Write,3154137088,4096,1146
128166385996605620,hm,0,Write,3154132992,4096,1139
128166385996605635,hm,0,Write,3163516928,4096,1124
128166385996605666,hm,0,Write,1023476224,7680,1093
128166385996605686,hm,0,Write,3154132992,4096,1072
128166385996605726,hm,0,Write,1023475712,512,1032
128166385996605766,hm,0,Write,1024091136,3072,992
128166385996605872,hm,0,Write,1064436736,3072,887
128166385996605902,hm,0,Write,3154137088,4096,857
128166385996605906,hm,0,Write,200626176,4096,853
128166386001604699,hm,0,Write,3224940544,4096,2028
128166386005667328,hm,0,Write,6263291904,4608,1872
128166386015666985,hm,0,Write,3260215296,4096,2152
128166386015668086,hm,0,Write,3229863936,8192,1050
128166386015668198,hm,0,Write,3154132992,4096,939
128166386015668207,hm,0,Write,3232870400,4096,930
128166386015668258,hm,0,Write,3227922432,4096,878
128166386015668274,hm,0,Write,3227648000,4096,862
128166386015668277,hm,0,Write,3224940544,4096,860
128166386015668305,hm,0,Write,3224608768,4096,832
128166386025666294,hm,0,Write,6334689280,4096,2779
128166386025666630,hm,0,Write,1023483904,4096,2443
128166386025666764,hm,0,Write,11812225024,4096,2309
128166386051603305,hm,0,Write,3163521024,36864,3102
128166386051605340,hm,0,Write,3154137088,4096,1067
128166386051605567,hm,0,Write,3154128896,4096,839
128166386083635013,hm,0,Write,12603965440,1536,2438
128166386083635321,hm,0,Write,8477802496,4096,2131
128166386133633739,hm,0,Write,3163557888,36864,3392
128166386133636061,hm,0,Write,3154132992,4096,1070
128166386133636305,hm,0,Write,3154124800,4096,827
128166386143635109,hm,0,Write,6263296000,1024,1959
128166386183634782,hm,0,Write,3232870400,4096,2030
128166386233633141,hm,0,Write,3163594752,36864,3350
128166386233635341,hm,0,Write,3154137088,4096,1150
128166386233635660,hm,0,Write,3154128896,4096,831
128166386243633614,hm,0,Write,3246813184,4096,2814
128166386243634272,hm,0,Write,11812225024,4096,2155
128166386243635501,hm,0,Write,3260215296,4096,926
128166386243635544,hm,0,Write,3224948736,4096,884
128166386243635585,hm,0,Write,3224940544,4096,842
128166386253634299,hm,0,Write,8477802496,4096,2064
128166386269204207,hm,0,Read,2671439872,4096,57057
128166386283633642,hm,0,Write,3163631616,36864,2529
128166386283634346,hm,0,Write,6263296000,1024,1825
128166386283634542,hm,0,Write,3154132992,4096,1629
128166386283635229,hm,0,Write,3154124800,4096,943
128166386292071206,hm,0,Write,6018031616,16384,2412
128166386292071464,hm,0,Write,1609129984,8192,2154
128166386292071501,hm,0,Write,1417940992,1536,2116
128166386292071834,hm,0,Write,663928832,4096,1784
128166386292071861,hm,0,Write,1417940992,1536,1756
128166386292072007,hm,0,Write,6018105344,8192,1610
128166386292072212,hm,0,Write,9186996224,8192,1406
128166386292072213,hm,0,Write,6018031616,16384,1404
128166386292072230,hm,0,Write,5514182656,16384,1388
128166386292072232,hm,0,Write,663928832,4096,1386
128166386292072239,hm,0,Write,5514182656,16384,1379
128166386292072261,hm,0,Write,432615424,4096,1356
128166386292072282,hm,0,Write,3163668480,4096,1335
128166386292072347,hm,0,Write,6018170880,8192,1271
128166386292072435,hm,0,Write,1609162752,8192,1182
128166386292072437,hm,0,Write,3154137088,4096,1181
128166386292072474,hm,0,Write,5514108928,8192,1144
128166386292072480,hm,0,Write,3154137088,4096,1138
128166386292072485,hm,0,Write,6018121728,8192,1132
128166386292072514,hm,0,Write,9186996224,8192,1103
128166386292072541,hm,0,Write,1609129984,8192,1077
128166386292072547,hm,0,Write,5514158080,8192,1070
128166386292072549,hm,0,Write,1609162752,8192,1069
128166386292072562,hm,0,Write,5514108928,8192,1056
128166386292072567,hm,0,Write,6074646528,8192,1051
128166386292072570,hm,0,Write,6018105344,8192,1047
128166386292072572,hm,0,Write,5514158080,8192,1046
128166386292072573,hm,0,Write,6074646528,8192,1045
128166386292072576,hm,0,Write,6018121728,8192,1042
128166386292072579,hm,0,Write,6018170880,8192,1038
128166386292072608,hm,0,Write,432615424,4096,1009
128166386292072747,hm,0,Write,3154132992,4096,871
128166386292228523,hm,0,Write,3154132992,4096,1344
128166386303633978,hm,0,Write,6334689280,4096,2065
128166386333632639,hm,0,Write,3163672576,32768,3213
128166386333634927,hm,0,Write,3154137088,4096,924
128166386333635006,hm,0,Write,3154128896,4096,846
128166386343634044,hm,0,Write,630075392,4096,1743
128166386383633018,hm,0,Write,3163705344,36864,2514
128166386383633563,hm,0,Write,12603965440,2048,1968
128166386383634618,hm,0,Write,3154132992,4096,914
128166386383634709,hm,0,Write,3154124800,4096,822
128166386423633184,hm,0,Write,6263296000,3072,2092
128166386433633167,hm,0,Write,3163742208,4096,2045
128166386433634307,hm,0,Write,3224940544,4096,904
128166386443633094,hm,0,Write,3227648000,4096,2054
128166386443634048,hm,0,Write,3229863936,8192,1099
128166386443634279,hm,0,Write,3232870400,4096,869
128166386443634287,hm,0,Write,3260215296,4096,861
128166386483632120,hm,0,Write,3163746304,36864,2771
128166386483632953,hm,0,Write,1444548608,2560,1938
128166386483633984,hm,0,Write,3154137088,4096,907
128166386483634081,hm,0,Write,3154128896,4096,810
128166386493632779,hm,0,Write,369532928,2560,2048
128166386503632785,hm,0,Write,1444548608,2560,1979
128166386505507974,hm,0,Write,1064435712,1024,1777
128166386505508174,hm,0,Write,1023475712,512,1578
128166386505508245,hm,0,Write,200626176,16384,1506
128166386505508277,hm,0,Write,1042002944,3072,1474
128166386505508317,hm,0,Write,5976707072,16384,1435
128166386505508332,hm,0,Write,1024086016,1024,1419
128166386505508357,hm,0,Write,9380630528,16384,1395
128166386505508365,hm,0,Write,200626176,16384,1386
128166386505508553,hm,0,Write,1042001920,1024,1198
128166386505508555,hm,0,Write,1024087040,4096,1197
128166386505508574,hm,0,Write,3163783168,4096,1177
128166386505508640,hm,0,Write,3154132992,4096,1112
128166386505508660,hm,0,Write,1023476224,7680,1091
128166386505508738,hm,0,Write,1023475712,512,1014
128166386505508813,hm,0,Write,3154137088,4096,939
128166386505508839,hm,0,Write,3154137088,4096,912
128166386505508841,hm,0,Write,1024091136,3072,910
128166386505508867,hm,0,Write,3154132992,4096,885
128166386505508911,hm,0,Write,200626176,4096,841
128166386533632472,hm,0,Write,11812225024,4096,2099
128166386555128520,hm,0,Read,329748480,1536,68413
128166386555194255,hm,0,Write,3163787264,28672,2679
128166386555196007,hm,0,Write,3154132992,4096,927
128166386555300619,hm,0,Read,11933585408,4096,208813
128166386555454261,hm,0,Read,579637248,32768,55170
128166386555463626,hm,0,Read,580390912,32768,45806
128166386555599045,hm,0,Read,11933585408,20992,66636
128166386555662124,hm,0,Read,11933589504,8192,3556
128166386555662359,hm,0,Read,11933597696,4096,3322
128166386555662647,hm,0,Read,11933601792,4096,3033
128166386555785111,hm,0,Read,11932950528,16384,36819
128166386555793261,hm,0,Read,580186112,32768,28669
128166386555799744,hm,0,Read,11923767296,32768,22186
128166386555817520,hm,0,Read,11932925952,16384,4410
128166386555916427,hm,0,Read,295236608,32768,61751
128166386555942369,hm,0,Read,11923812352,32768,35810
128166386555964585,hm,0,Read,11932520448,32768,169843
128166386555968777,hm,0,Read,11923877888,32768,9402
128166386555969448,hm,0,Read,11923845120,32768,8731
128166386555972207,hm,0,Read,11923771392,32768,5972
128166386555972530,hm,0,Read,11932893184,32768,5649
128166386555974015,hm,0,Read,11932966912,16384,4163
128166386555974047,hm,0,Read,11933028352,16384,4132
128166386556213188,hm,0,Read,11932655616,32768,77488
128166386556275222,hm,0,Read,11932573696,32768,15455
128166386556278654,hm,0,Read,11932610560,32768,12023
128166386556285282,hm,0,Read,11932749824,32768,5394
128166386556285303,hm,0,Read,11932860416,32768,5374
128166386556285308,hm,0,Read,11932463104,32768,5368
128166386556285401,hm,0,Read,11932823552,32768,5275
128166386556285402,hm,0,Read,11932782592,32768,5275
128166386556285485,hm,0,Read,11932712960,32768,5192
128166386556286572,hm,0,Read,11932991488,16384,4104
128166386556286647,hm,0,Read,11933011968,16384,4030
128166386556287370,hm,0,Read,11932983296,8192,3306
128166386556287773,hm,0,Read,11932606464,4096,2904
128166386556398812,hm,0,Read,11935727616,32768,48114
128166386556401460,hm,0,Read,11933343744,29184,45465
128166386556441568,hm,0,Read,11933470720,32768,5357
128166386556441673,hm,0,Read,11935731712,24576,5253
128166386556442888,hm,0,Read,11933528064,16384,4038
128166386556443050,hm,0,Read,11935764480,12288,3876
128166386556443067,hm,0,Read,11933347840,12288,3859
128166386556443324,hm,0,Read,11935756288,8192,3602
128166386556443746,hm,0,Read,11933360128,4096,3180
128166386556443967,hm,0,Read,11933364224,4096,2958
128166386556532737,hm,0,Read,11932495872,24576,70437
128166386556581599,hm,0,Read,11957297152,2048,21576
128166386556597888,hm,0,Read,11935809536,32768,5286
128166386556597959,hm,0,Read,11933495296,32768,5216
128166386556598327,hm,0,Read,11935813632,28672,4848
128166386556598957,hm,0,Read,11933474816,20480,4217
128166386556599219,hm,0,Read,11933548544,16384,3956
128166386556599787,hm,0,Read,11935842304,8192,3387
128166386556599883,hm,0,Read,11935850496,8192,3291
128166386556600072,hm,0,Read,11933544448,4096,3102
